Location,State,Region,Size,NOM,Yield,Series,,,,,
TEXCALYACAC,Mexico,Toluca,Total,"TEXCALYACAC, MEXICO",1633.5,AG Census 1991,,,,,
TIANGUISTENCO,Mexico,Toluca,Total,"TIANGUISTENCO, MEXICO",1476.7,AG Census 1991,,,,,
TOLUCA,Mexico,Toluca,Total,"TOLUCA, MEXICO",1997.4,AG Census 1991,,,,,
VILLA GUERRERO,Mexico,Toluca,Total,"VILLA GUERRERO, MEXICO",1467.1,AG Census 1991,,,,,
VILLA VICTORIA,Mexico,Toluca,Total,"VILLA VICTORIA, MEXICO",996.5,AG Census 1991,,,,,
ZINACANTEPEC,Mexico,Toluca,Total,"ZINACANTEPEC, MEXICO",1783.3,AG Census 1991,,,,,
AMANALCO,Mexico,Toluca,Total,"AMANALCO, MEXICO",1061.8,AG Census 1991,,,,,
VALLE DE BRAVO,Mexico,Toluca,Total,"VALLE DE BRAVO, MEXICO",1072.5,AG Census 1991,,,,,
VILLA DE ALLENDE,Mexico,Toluca,Total,"VILLA DE ALLENDE, MEXICO",900.3,AG Census 1991,,,,,
ALMOLOYA DE ALQUISIRAS,Mexico,WEST TOLUCA,Total,"ALMOLOYA DE ALQUISIRAS, MEXICO",805.5,AG Census 1991,,,,,
AMATEPEC,Mexico,WEST TOLUCA,Total,"AMATEPEC, MEXICO",834.4,AG Census 1991,,,,,
DONATO GUERRA,Mexico,WEST TOLUCA,Total,"DONATO GUERRA, MEXICO",1194.6,AG Census 1991,,,,,
IXTAPAN DEL ORO,Mexico,WEST TOLUCA,Total,"IXTAPAN DEL ORO, MEXICO",1025.1,AG Census 1991,,,,,
OTZOLOAPAN,Mexico,WEST TOLUCA,Total,"OTZOLOAPAN, MEXICO",792.5,AG Census 1991,,,,,
SAN SIMON DE GUERRERO,Mexico,WEST TOLUCA,Total,"SAN SIMON DE GUERRERO, MEXICO",474,AG Census 1991,,,,,
SANTO TOMAS,Mexico,WEST TOLUCA,Total,"SANTO TOMAS, MEXICO",681,AG Census 1991,,,,,
SULTEPEC,Mexico,WEST TOLUCA,Total,"SULTEPEC, MEXICO",697.3,AG Census 1991,,,,,
TEJUPILCO,Mexico,WEST TOLUCA,Total,"TEJUPILCO, MEXICO",1141.4,AG Census 1991,,,,,
TEMASCALTEPEC,Mexico,WEST TOLUCA,Total,"TEMASCALTEPEC, MEXICO",11565,AG Census 1991,,,,,
TEXCALTITLAN,Mexico,WEST TOLUCA,Total,"TEXCALTITLAN, MEXICO",988.4,AG Census 1991,,,,,
TLATLAYA,Mexico,WEST TOLUCA,Total,"TLATLAYA, MEXICO",1001.7,AG Census 1991,,,,,
ZACAZONAPAN,Mexico,WEST TOLUCA,Total,"ZACAZONAPAN, MEXICO",1127.1,AG Census 1991,,,,,
ZACUALPAN,Mexico,WEST TOLUCA,Total,"ZACUALPAN, MEXICO",1162.6,AG Census 1991,,,,,
IZTACALCO,Distrito Federal,,Total,,,AG Census 1991,,,,,
BENITO JUAREZ,Distrito Federal,,Total,,,AG Census 1991,,,,,
CUAUHTEMOC,Distrito Federal,,Total,,,AG Census 1991,,,,,
ACAJETE,Puebla,,Total,"ACAJETE, PUEBLA",799.8,AG Census 1991,,,,,
ACATZINGO,Puebla,,Total,"ACATZINGO, PUEBLA",1134.4,AG Census 1991,,,,,
ACTEOPAN,Puebla,,Total,"ACTEOPAN, PUEBLA",776.5,AG Census 1991,,,,,
AMOZOC,Puebla,,Total,"AMOZOC, PUEBLA",1167.8,AG Census 1991,,,,,
ATLIXCO,Puebla,,Total,"ATLIXCO, PUEBLA",947.1,AG Census 1991,,,,,
ATOYATEMPAN,Puebla,,Total,"ATOYATEMPAN, PUEBLA",1981.1,AG Census 1991,,,,,
ATZITZIHUACAN,Puebla,,Total,"ATZITZIHUACAN, PUEBLA",957.7,AG Census 1991,,,,,
CALPAN,Puebla,,Total,"CALPAN, PUEBLA",1503.4,AG Census 1991,,,,,
COHUECAN,Puebla,,Total,"COHUECAN, PUEBLA",1073.4,AG Census 1991,,,,,
CORONANGO,Puebla,,Total,"CORONANGO, PUEBLA",1368.5,AG Census 1991,,,,,
CUAPIAXTLA DE MADERO,Puebla,,Total,"CUAPIAXTLA DE MADERO, PUEBLA",785.3,AG Census 1991,,,,,
CUAUTINCHAN,Puebla,,Total,"CUAUTINCHAN, PUEBLA",304.6,AG Census 1991,,,,,
CUAUTLANCINGO,Puebla,,Total,"CUAUTLANCINGO, PUEBLA",1253.1,AG Census 1991,,,,,
CHIAUTZINGO,Puebla,,Total,"CHIAUTZINGO, PUEBLA",1708.7,AG Census 1991,,,,,
CHIGMECATITLAN,Puebla,,Total,"CHIGMECATITLAN, PUEBLA",384.6,AG Census 1991,,,,,
DOMINGO ARENAS,Puebla,,Total,"DOMINGO ARENAS, PUEBLA",1237.9,AG Census 1991,,,,,
EPATLAN,Puebla,,Total,"EPATLAN, PUEBLA",1670.7,AG Census 1991,,,,,
GENERAL FELIPE ANGELES,Puebla,,Total,"GENERAL FELIPE ANGELES, PUEBLA",995,AG Census 1991,,,,,
HUAQUECHULA,Puebla,,Total,"HUAQUECHULA, PUEBLA",889.1,AG Census 1991,,,,,
HUATLATLAUCA,Puebla,,Total,"HUATLATLAUCA, PUEBLA",274.7,AG Census 1991,,,,,
HUEHUETLA,Puebla,,Total,"HUEHUETLA, PUEBLA",1177.3,AG Census 1991,,,,,
HUEJOTZINGO,Puebla,,Total,"HUEJOTZINGO, PUEBLA",1195,AG Census 1991,,,,,
HUITZILTEPEC,Puebla,,Total,"HUITZILTEPEC, PUEBLA",934.4,AG Census 1991,,,,,
JUANC. BONILLA,Puebla,,Total,"JUAN C. BONILLA, PUEBLA",1701.4,AG Census 1991,,,,,
"MAGDALENA TLATLAUQUITEPEC, LA",Puebla,,Total,"LA MAGDALENA TLATLAUQUITEPEC, PUEBLA",268.1,AG Census 1991,,,,,
MAZAPILTEPEC DE JUAREZ,Puebla,,Total,"MAZAPILTEPEC DE JUAREZ, PUEBLA",1316.6,AG Census 1991,,,,,
MIXTLA,Puebla,,Total,"MIXTLA, PUEBLA",724.6,AG Census 1991,,,,,
MOLCAXAC,Puebla,,Total,"MOLCAXAC, PUEBLA",391.6,AG Census 1991,,,,,
NEALTICAN,Puebla,,Total,"NEALTICAN, PUEBLA",1755.9,AG Census 1991,,,,,
NOPALUCAN,Puebla,,Total,"NOPALUCAN, PUEBLA",1130,AG Census 1991,,,,,
OCOYUCAN,Puebla,,Total,"OCOYUCAN, PUEBLA",668.6,AG Census 1991,,,,,
PUEBLA,Puebla,,Total,"PUEBLA, PUEBLA",914.6,AG Census 1991,,,,,
QUECHOLAC,Puebla,,Total,"QUECHOLAC, PUEBLA",1032,AG Census 1991,,,,,
RAFAEL LARA GRAJALES,Puebla,,Total,"RAFAEL LARA GRAJALES, PUEBLA",1239.6,AG Census 1991,,,,,
"REYES DE JUAREZ, LOS",Puebla,,Total,"LOS REYES DE JUAREZ, PUEBLA",1233.9,AG Census 1991,,,,,
SAN ANDRES CHOLULA,Puebla,,Total,"SAN ANDRES CHOLULA, PUEBLA",966.8,AG Census 1991,,,,,
SAN DIEGO LA MESA TOCHIMILTZINGO,Puebla,,Total,"SAN DIEGO LA MESA TOCHIMILTZINGO, PUEBLA",703.2,AG Census 1991,,,,,
SAN FELIPE TEOTLALCINGO,Puebla,,Total,"SAN FELIPE TEOTLALCINGO, PUEBLA",1319.9,AG Census 1991,,,,,
SAN GREGORIO ATZOMPA,Puebla,,Total,"SAN GREGORIO ATZOMPA, PUEBLA",1775.8,AG Census 1991,,,,,
SAN JERONIMO TECUANIPAN,Puebla,,Total,"SAN JERONIMO TECUANIPAN, PUEBLA",1252.6,AG Census 1991,,,,,
SAN JOSE CHIAPA,Puebla,,Total,"SAN JOSE CHIAPA, PUEBLA",1325.2,AG Census 1991,,,,,
SAN JUAN ATZOMPA,Puebla,,Total,"SAN JUAN ATZOMPA, PUEBLA",616.6,AG Census 1991,,,,,
SAN MARTIN TEXMELUCAN,Puebla,,Total,"SAN MARTIN TEXMELUCAN, PUEBLA",1694.6,AG Census 1991,,,,,
SAN MARTIN TOTOLTEPEC,Puebla,,Total,"SAN MARTIN TOTOLTEPEC, PUEBLA",825.1,AG Census 1991,,,,,
SAN MATIAS TLALANCALECA,Puebla,,Total,"SAN MATIAS TLALANCALECA, PUEBLA",1285.3,AG Census 1991,,,,,
SAN MIGUEL XOXTLA,Puebla,,Total,"SAN MIGUEL XOXTLA, PUEBLA",2012.4,AG Census 1991,,,,,
SAN NICOLAS DE LOS RANCHOS,Puebla,,Total,"SAN NICOLAS DE LOS RANCHOS, PUEBLA",1325.2,AG Census 1991,,,,,
SAN PEDRO CHOLULA,Puebla,,Total,"SAN PEDRO CHOLULA, PUEBLA",1376.5,AG Census 1991,,,,,
SAN SALVADOR EL VERDE,Puebla,,Total,"SAN SALVADOR EL VERDE, PUEBLA",1509.9,AG Census 1991,,,,,
SAN SALVADOR HUIXCOLOTLA,Puebla,,Total,"SAN SALVADOR HUIXCOLOTLA, PUEBLA",1089.6,AG Census 1991,,,,,
SANTA CATARINA TLALTEMPAN,Puebla,,Total,"SANTA CATARINA TLALTEMPAN, PUEBLA",210.5,AG Census 1991,,,,,
SANTA ISABEL CHOLULA,Puebla,,Total,"SANTA ISABEL CHOLULA, PUEBLA",1482.6,AG Census 1991,,,,,
SANTO TOMAS HUEYOTLIPAN,Puebla,,Total,"SANTO TOMAS HUEYOTLIPAN, PUEBLA",1173.7,AG Census 1991,,,,,
SOLTEPEC,Puebla,,Total,"SOLTEPEC, PUEBLA",1231.2,AG Census 1991,,,,,
TECALI DE HERRERA,Puebla,,Total,"TECALI DE HERRERA, PUEBLA",384.6,AG Census 1991,,,,,
TECAMACHALCO,Puebla,,Total,"TECAMACHALCO, PUEBLA",1278.9,AG Census 1991,,,,,
TEOPANTLAN,Puebla,,Total,"TEOPANTLAN, PUEBLA",463.6,AG Census 1991,,,,,
TEPATLAXCO DE HIDALGO,Puebla,,Total,"TEPATLAXCO DE HIDALGO, PUEBLA",1083,AG Census 1991,,,,,
TEPEACA,Puebla,,Total,"TEPEACA, PUEBLA",907.6,AG Census 1991,,,,,
TEPEMAXALCO,Puebla,,Total,"TEPEMAXALCO, PUEBLA",920,AG Census 1991,,,,,
TEPEOJUMA,Puebla,,Total,"TEPEOJUMA, PUEBLA",1276.9,AG Census 1991,,,,,
TEPEXCO,Puebla,,Total,"TEPEXCO, PUEBLA",770.4,AG Census 1991,,,,,
TEPEYAHUALCO DE CUAUHTEMOC,Puebla,,Total,"TEPEYAHUALCO DE CUAUHTEMOC, PUEBLA",1463,AG Census 1991,,,,,
TIANGUISMANALCO,Puebla,,Total,"TIANGUISMANALCO, PUEBLA",1538,AG Census 1991,,,,,
TILAPA,Puebla,,Total,"TILAPA, PUEBLA",812.8,AG Census 1991,,,,,
TLAHUAPAN,Puebla,,Total,"TLAHUAPAN, PUEBLA",1486.5,AG Census 1991,,,,,
TLALTENANGO,Puebla,,Total,"TLALTENANGO, PUEBLA",1843.6,AG Census 1991,,,,,
TLANEPANTLA,Puebla,,Total,"TLANEPANTLA, PUEBLA",997.3,AG Census 1991,,,,,
TLAPANALA,Puebla,,Total,"TLAPANALA, PUEBLA",879.2,AG Census 1991,,,,,
TOCHIMILCO,Puebla,,Total,"TOCHIMILCO, PUEBLA",1229.9,AG Census 1991,,,,,
TOCHTEPEC,Puebla,,Total,"TOCHTEPEC, PUEBLA",1474.8,AG Census 1991,,,,,
TZICATLACOYAN,Puebla,,Total,"TZICATLACOYAN, PUEBLA",248.5,AG Census 1991,,,,,
XOCHILTEPEC,Puebla,,Total,"XOCHILTEPEC, PUEBLA",902.8,AG Census 1991,,,,,
XOCHITLAN TODOS SANTOS,Puebla,,Total,"XOCHITLAN TODOS SANTOS, PUEBLA",920,AG Census 1991,,,,,
YEHUALTEPEC,Puebla,,Total,"YEHUALTEPEC, PUEBLA",996,AG Census 1991,,,,,
AJACUBA,Hidalgo,,Total,"AJACUBA, HIDALGO",455.5,AG Census 1991,,,,,
ALMOLOYA,Hidalgo,,Total,"ALMOLOYA, HIDALGO",1001.3,AG Census 1991,,,,,
APAN,Hidalgo,,Total,"APAN, HIDALGO",1070,AG Census 1991,,,,,
ATITALAQUIA,Hidalgo,,Total,"ATITALAQUIA, HIDALGO",1838.5,AG Census 1991,,,,,
ATOTONILCO DE TULA,Hidalgo,,Total,"ATOTONILCO DE TULA, HIDALGO",816.3,AG Census 1991,,,,,
EMILIANO ZAPATA,Hidalgo,,Total,"EMILIANO ZAPATA, HIDALGO",977.3,AG Census 1991,,,,,
EPAZOYUCAN,Hidalgo,,Total,"EPAZOYUCAN, HIDALGO",470.1,AG Census 1991,,,,,
FRANCISCO I. MADERO,Hidalgo,,Total,"FRANCISCO I. MADERO, HIDALGO",2875.8,AG Census 1991,,,,,
MINERAL DEL MONTE,Hidalgo,,Total,"MINERAL DEL MONTE, HIDALGO",581.8,AG Census 1991,,,,,
MIXQUIAHUALA DE JUAREZ,Hidalgo,,Total,"MIXQUIAHUALA DE JUAREZ, HIDALGO",2908.9,AG Census 1991,,,,,
PACHUCA DE SOTO,Hidalgo,,Total,"PACHUCA DE SOTO, HIDALGO",694.5,AG Census 1991,,,,,
MINERAL DE LA REFORMA,Hidalgo,,Total,"MINERAL DE LA REFORMA, HIDALGO",740.9,AG Census 1991,,,,,
SAN AGUSTIN TLAXIACA,Hidalgo,,Total,"SAN AGUSTIN TLAXIACA, HIDALGO",1025.6,AG Census 1991,,,,,
SINGUILUCAN,Hidalgo,,Total,"SINGUILUCAN, HIDALGO",855.7,AG Census 1991,,,,,
TEPEAPULCO,Hidalgo,,Total,"TEPEAPULCO, HIDALGO",751,AG Census 1991,,,,,
TEPEJI DEL RIO DE OCAMPO,Hidalgo,,Total,"TEPEJI DEL RIO DE OCAMPO, HIDALGO",696.6,AG Census 1991,,,,,
TEPETITLAN,Hidalgo,,Total,"TEPETITLAN, HIDALGO",925.9,AG Census 1991,,,,,
TETEPANGO,Hidalgo,,Total,"TETEPANGO, HIDALGO",1738.8,AG Census 1991,,,,,
VILLA DE TEZONTEPEC,Hidalgo,,Total,"VILLA DE TEZONTEPEC, HIDALGO",612.1,AG Census 1991,,,,,
TEZONTEPEC DE ALDAMA,Hidalgo,,Total,"TEZONTEPEC DE ALDAMA, HIDALGO",3439.8,AG Census 1991,,,,,
TIZAYUCA,Hidalgo,,Total,"TIZAYUCA, HIDALGO",1257.9,AG Census 1991,,,,,
TLAHUELILPAN,Hidalgo,,Total,,3178.4,AG Census 1991,,,,,
TLANALAPA,Hidalgo,,Total,"TLANALAPA, HIDALGO",673,AG Census 1991,,,,,
TLAXCOAPAN,Hidalgo,,Total,"TLAXCOAPAN, HIDALGO",2786.8,AG Census 1991,,,,,
TOLCAYUCA,Hidalgo,,Total,"TOLCAYUCA, HIDALGO",591.6,AG Census 1991,,,,,
TULA DE ALLENDE,Hidalgo,,Total,"TULA DE ALLENDE, HIDALGO",1255.1,AG Census 1991,,,,,
ZAPOTLAN DE JUAREZ,Hidalgo,,Total,"ZAPOTLAN DE JUAREZ, HIDALGO",598,AG Census 1991,,,,,
ZEMPOALA,Hidalgo,,Total,"ZEMPOALA, HIDALGO",578.6,AG Census 1991,,,,,
Ajacuba,Hidalgo,Tula,Total,,4297.856731,SIAP 2003-2021 Average,,,,,
Almoloya,Hidalgo,Pachuca,Total,,2252.081787,SIAP 2003-2021 Average,,,,,
Apan,Hidalgo,Pachuca,Total,,2220.892775,SIAP 2003-2021 Average,,,,,
Atitalaquia,Hidalgo,,Total,,6404.553027,SIAP 2003-2021 Average,,,,,
Atotonilco de Tula,Hidalgo,Tula,Total,,2115.840019,SIAP 2003-2021 Average,,,,,
Emiliano Zapata,Hidalgo,Pachuca,Total,,2131.36552,SIAP 2003-2021 Average,,,,,
Epazoyucan,Hidalgo,Pachuca,Total,,1539.160452,SIAP 2003-2021 Average,,,,,
Francisco I. Madero,Hidalgo,,Total,,9456.602377,SIAP 2003-2021 Average,,,,,
Mineral de La Reforma,Hidalgo,Pachuca,Total,,4320.435188,SIAP 2003-2021 Average,,,,,
Mineral del Monte,Hidalgo,Tula,Total,,1037.813272,SIAP 2003-2021 Average,,,,,
Mixquiahuala de Juarez,Hidalgo,Pachuca,Total,,9615.555859,SIAP 2003-2021 Average,,,,,
Pachuca de Soto,Hidalgo,Pachuca,Total,,933.7865616,SIAP 2003-2021 Average,,,,,
San Agustin Tlaxiaca,Hidalgo,Pachuca,Total,,937.7618167,SIAP 2003-2021 Average,,,,,
Singuilucan,Hidalgo,Pachuca,Total,,1661.402073,SIAP 2003-2021 Average,,,,,
Tepeapulco,Hidalgo,Pachuca,Total,,2103.71371,SIAP 2003-2021 Average,,,,,
Tepeji del Rio de Ocampo,Hidalgo,Tula,Total,,4285.139214,SIAP 2003-2021 Average,,,,,
Tepetitlan,Hidalgo,Tula,Total,,4380.334714,SIAP 2003-2021 Average,,,,,
Tetepango,Hidalgo,Tula,Total,,4954.206524,SIAP 2003-2021 Average,,,,,
Tezontepec de Aldama,Hidalgo,Pachuca,Total,,9526.928622,SIAP 2003-2021 Average,,,,,
Tizayuca,Hidalgo,Tula,Total,,1306.043238,SIAP 2003-2021 Average,,,,,
Tlahuelilpan,Hidalgo,Tula,Total,,6932.780969,SIAP 2003-2021 Average,,,,,
Tlanalapa,Hidalgo,Tula,Total,,1766.604124,SIAP 2003-2021 Average,,,,,
Tlaxcoapan,Hidalgo,Pachuca,Total,,6476.205457,SIAP 2003-2021 Average,,,,,
Tolcayuca,Hidalgo,Tula,Total,,1013.134799,SIAP 2003-2021 Average,,,,,
Tula de Allende,Hidalgo,Pachuca,Total,,6515.488859,SIAP 2003-2021 Average,,,,,
Villa de Tezontepec,Hidalgo,Pachuca,Total,,1687.090995,SIAP 2003-2021 Average,,,,,
Zapotlan de Juarez,Hidalgo,Pachuca,Total,,1401.665242,SIAP 2003-2021 Average,,,,,
Zempoala,Hidalgo,Pachuca,Total,,1345.192102,SIAP 2003-2021 Average,,,,,
Alvaro Obregon,Distrito Federal,BOM,Total,,1755.53244,SIAP 2003-2021 Average,,,,,
Cuajimalpa de Morelos,Distrito Federal,BOM,Total,,1782.205222,SIAP 2003-2021 Average,,,,,
La Magdalena Contreras,Distrito Federal,BOM,Total,,1744.035435,SIAP 2003-2021 Average,,,,,
Milpa Alta,Distrito Federal,BOM,Total,,1302.749191,SIAP 2003-2021 Average,,,,,
Tlahuac,Distrito Federal,BOM,Total,,1332.550865,SIAP 2003-2021 Average,,,,,
Tlalpan,Distrito Federal,BOM,Total,,1392.776797,SIAP 2003-2021 Average,,,,,
Xochimilco,Distrito Federal,BOM,Total,,1256.380621,SIAP 2003-2021 Average,,,,,
Acolman,Mexico,BOM,Total,,3502.873767,SIAP 2003-2021 Average,,,,,
Amecameca,Mexico,BOM,Total,,2953.760181,SIAP 2003-2021 Average,,,,,
Apaxco,Mexico,BOM,Total,,3174.905808,SIAP 2003-2021 Average,,,,,
Atenco,Mexico,BOM,Total,,4327.114916,SIAP 2003-2021 Average,,,,,
Atizapan de Zaragoza,Mexico,BOM,Total,,3281.547745,SIAP 2003-2021 Average,,,,,
Atlautla,Mexico,BOM,Total,,3283.037892,SIAP 2003-2021 Average,,,,,
Axapusco,Mexico,BOM,Total,,2882.995827,SIAP 2003-2021 Average,,,,,
Ayapango,Mexico,BOM,Total,,2912.571726,SIAP 2003-2021 Average,,,,,
Chalco,Mexico,BOM,Total,,3276.694877,SIAP 2003-2021 Average,,,,,
Chapultepec,Mexico,BOM,Total,,1909.673055,SIAP 2003-2021 Average,,,,,
Chiautla,Mexico,BOM,Total,,3909.594669,SIAP 2003-2021 Average,,,,,
Chicoloapan,Mexico,BOM,Total,,3095.496124,SIAP 2003-2021 Average,,,,,
Chiconcuac,Mexico,BOM,Total,,1510.102948,SIAP 2003-2021 Average,,,,,
Chimalhuacan,Mexico,BOM,Total,,2745.104051,SIAP 2003-2021 Average,,,,,
Coacalco de Berriozabal,Mexico,BOM,Total,,3248.470166,SIAP 2003-2021 Average,,,,,
Cocotitlan,Mexico,BOM,Total,,3755.074991,SIAP 2003-2021 Average,,,,,
Coyotepec,Mexico,BOM,Total,,3268.941618,SIAP 2003-2021 Average,,,,,
Cuautitlan,Mexico,BOM,Total,,3281.006054,SIAP 2003-2021 Average,,,,,
Cuautitlan Izcalli,Mexico,BOM,Total,,3865.985575,SIAP 2003-2021 Average,,,,,
Ecatepec de Morelos,Mexico,BOM,Total,,3746.857577,SIAP 2003-2021 Average,,,,,
Ecatzingo,Mexico,BOM,Total,,2438.828936,SIAP 2003-2021 Average,,,,,
Huehuetoca,Mexico,BOM,Total,,1633.401516,SIAP 2003-2021 Average,,,,,
Hueypoxtla,Mexico,BOM,Total,,2745.168539,SIAP 2003-2021 Average,,,,,
Huixquilucan,Mexico,BOM,Total,,3557.943231,SIAP 2003-2021 Average,,,,,
Isidro Fabela,Mexico,BOM,Total,,3972.763809,SIAP 2003-2021 Average,,,,,
Ixtapaluca,Mexico,BOM,Total,,4050.782877,SIAP 2003-2021 Average,,,,,
Jaltenco,Mexico,BOM,Total,,4186.747933,SIAP 2003-2021 Average,,,,,
Jilotzingo,Mexico,BOM,Total,,2509.118466,SIAP 2003-2021 Average,,,,,
Juchitepec,Mexico,BOM,Total,,2820.00656,SIAP 2003-2021 Average,,,,,
La Paz,Mexico,BOM,Total,,2511.209718,SIAP 2003-2021 Average,,,,,
Melchor Ocampo,Mexico,BOM,Total,,2324.036221,SIAP 2003-2021 Average,,,,,
Mexicaltzingo,Mexico,BOM,Total,,2964.20954,SIAP 2003-2021 Average,,,,,
Naucalpan de Juarez,Mexico,BOM,Total,,2355.867447,SIAP 2003-2021 Average,,,,,
Nextlalpan,Mexico,BOM,Total,,2009.072778,SIAP 2003-2021 Average,,,,,
Nicolas Romero,Mexico,BOM,Total,,3238.979652,SIAP 2003-2021 Average,,,,,
Nopaltepec,Mexico,BOM,Total,,3662.650827,SIAP 2003-2021 Average,,,,,
Otumba,Mexico,BOM,Total,,2969.367851,SIAP 2003-2021 Average,,,,,
Ozumba,Mexico,BOM,Total,,2666.196263,SIAP 2003-2021 Average,,,,,
Papalotla,Mexico,BOM,Total,,4229.606684,SIAP 2003-2021 Average,,,,,
San Martin de Las Piramides,Mexico,BOM,Total,,4399.960836,SIAP 2003-2021 Average,,,,,
Tecamac,Mexico,BOM,Total,,3501.289207,SIAP 2003-2021 Average,,,,,
Temamatla,Mexico,BOM,Total,,3095.255398,SIAP 2003-2021 Average,,,,,
Temascalapa,Mexico,BOM,Total,,2389.419854,SIAP 2003-2021 Average,,,,,
Tenango del Aire,Mexico,BOM,Total,,3253.612434,SIAP 2003-2021 Average,,,,,
Teoloyucan,Mexico,BOM,Total,,3659.101157,SIAP 2003-2021 Average,,,,,
Teotihuacan,Mexico,BOM,Total,,3890.079508,SIAP 2003-2021 Average,,,,,
Tepetlaoxtoc,Mexico,BOM,Total,,1913.350292,SIAP 2003-2021 Average,,,,,
Tepetlixpa,Mexico,BOM,Total,,3560.485156,SIAP 2003-2021 Average,,,,,
Tepotzotlan,Mexico,BOM,Total,,3406.674474,SIAP 2003-2021 Average,,,,,
Tequixquiac,Mexico,BOM,Total,,2918.588573,SIAP 2003-2021 Average,,,,,
Texcoco,Mexico,BOM,Total,,4284.6794,SIAP 2003-2021 Average,,,,,
Tezoyuca,Mexico,BOM,Total,,3328.699409,SIAP 2003-2021 Average,,,,,
Tlalmanalco,Mexico,BOM,Total,,3025.959704,SIAP 2003-2021 Average,,,,,
Tlalnepantla de Baz,Mexico,BOM,Total,,2701.944017,SIAP 2003-2021 Average,,,,,
Tonanitla,Mexico,BOM,Total,,2262.0679,SIAP 2003-2021 Average,,,,,
Tultepec,Mexico,BOM,Total,,2970.905961,SIAP 2003-2021 Average,,,,,
Tultitlan,Mexico,BOM,Total,,3021.274372,SIAP 2003-2021 Average,,,,,
Valle de Chalco Solidaridad,Mexico,BOM,Total,,3747.12347,SIAP 2003-2021 Average,,,,,
Villa del Carbon,Mexico,BOM,Total,,1437.873414,SIAP 2003-2021 Average,,,,,
Xonacatlan,Mexico,BOM,Total,,3105.791115,SIAP 2003-2021 Average,,,,,
Zumpango,Mexico,BOM,Total,,3909.299074,SIAP 2003-2021 Average,,,,,
Acambay de Ruiz Castaneda,Mexico,North Toluca,Total,,3347.08677,SIAP 2003-2021 Average,,,,,
Aculco,Mexico,North Toluca,Total,,2804.702944,SIAP 2003-2021 Average,,,,,
Chapa de Mota,Mexico,North Toluca,Total,,3161.565052,SIAP 2003-2021 Average,,,,,
El Oro,Mexico,North Toluca,Total,,2937.76864,SIAP 2003-2021 Average,,,,,
Jilotepec,Mexico,North Toluca,Total,,2543.113472,SIAP 2003-2021 Average,,,,,
Polotitlan,Mexico,North Toluca,Total,,3261.978841,SIAP 2003-2021 Average,,,,,
Soyaniquilpan de Juarez,Mexico,North Toluca,Total,,3800.555568,SIAP 2003-2021 Average,,,,,
Temascalcingo,Mexico,North Toluca,Total,,5120.396624,SIAP 2003-2021 Average,,,,,
Timilpan,Mexico,North Toluca,Total,,3911.266992,SIAP 2003-2021 Average,,,,,
Almoloya de Juarez,Mexico,Toluca,Total,,3560.035498,SIAP 2003-2021 Average,,,,,
Almoloya del Rio,Mexico,Toluca,Total,,2560.982332,SIAP 2003-2021 Average,,,,,
Atizapan,Mexico,Toluca,Total,,3223.28257,SIAP 2003-2021 Average,,,,,
Atlacomulco,Mexico,Toluca,Total,,1386.053469,SIAP 2003-2021 Average,,,,,
Calimaya,Mexico,Toluca,Total,,4111.871459,SIAP 2003-2021 Average,,,,,
Capulhuac,Mexico,Toluca,Total,,4151.525673,SIAP 2003-2021 Average,,,,,
Coatepec Harinas,Mexico,Toluca,Total,,4296.202569,SIAP 2003-2021 Average,,,,,
Ixtapan de La Sal,Mexico,Toluca,Total,,3652.635687,SIAP 2003-2021 Average,,,,,
Ixtlahuaca,Mexico,Toluca,Total,,3163.368799,SIAP 2003-2021 Average,,,,,
Jiquipilco,Mexico,Toluca,Total,,2211.486926,SIAP 2003-2021 Average,,,,,
Jocotitlan,Mexico,Toluca,Total,,3142.180513,SIAP 2003-2021 Average,,,,,
Joquicingo,Mexico,Toluca,Total,,4770.099586,SIAP 2003-2021 Average,,,,,
Lerma,Mexico,Toluca,Total,,2501.210442,SIAP 2003-2021 Average,,,,,
Malinalco,Mexico,Toluca,Total,,3335.903701,SIAP 2003-2021 Average,,,,,
Metepec,Mexico,Toluca,Total,,3302.157469,SIAP 2003-2021 Average,,,,,
Morelos,Mexico,Toluca,Total,,2844.558011,SIAP 2003-2021 Average,,,,,
Ocoyoacac,Mexico,Toluca,Total,,3609.730512,SIAP 2003-2021 Average,,,,,
Ocuilan,Mexico,Toluca,Total,,2546.398439,SIAP 2003-2021 Average,,,,,
Otzolotepec,Mexico,Toluca,Total,,3913.569381,SIAP 2003-2021 Average,,,,,
Rayon,Mexico,Toluca,Total,,3211.423138,SIAP 2003-2021 Average,,,,,
San Antonio La Isla,Mexico,Toluca,Total,,1841.885431,SIAP 2003-2021 Average,,,,,
San Felipe del Progreso,Mexico,Toluca,Total,,4043.193184,SIAP 2003-2021 Average,,,,,
San Jose del Rincon,Mexico,Toluca,Total,,3979.245141,SIAP 2003-2021 Average,,,,,
San Mateo Atenco,Mexico,Toluca,Total,,3139.989063,SIAP 2003-2021 Average,,,,,
Temoaya,Mexico,Toluca,Total,,3424.945738,SIAP 2003-2021 Average,,,,,
Tenancingo,Mexico,Toluca,Total,,3901.290245,SIAP 2003-2021 Average,,,,,
Tenango del Valle,Mexico,Toluca,Total,,4259.796846,SIAP 2003-2021 Average,,,,,
